release_id,pdf_page,entity_type,value_verbatim,value_normalized,norm_rule,candidate_flags
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,02/26/82,02/26/82,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,04/10/82,04/10/82,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,06/09/82,06/09/82,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,07/16/82,07/16/82,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,08/26/82,08/26/82,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,10/27/82,10/27/82,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,01/26/83,01/26/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,04/11/83,04/11/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,04/28/83,04/28/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,148,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,05/26/83,05/26/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,06/28/83,06/28/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,07/28/83,07/28/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,09/08/83,09/08/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,09/22/83,09/22/83,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,03/01/84,03/01/84,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,08/16/84,08/16/84,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,09/21/84,09/21/84,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,11/14/84,11/14/84,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,05/03/86,05/03/86,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,09/05/86,09/05/86,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,02/26/87,02/26/87,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,03/20/87,03/20/87,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,02/08/88,02/08/88,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,02/14/89,02/14/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,03/24/89,03/24/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,06/10/89,06/10/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,08/18/89,08/18/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,08/27/89,08/27/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,10/21/89,10/21/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,11/18/89,11/18/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,12/11/89,12/11/89,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,01/24/90,01/24/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,02/14/90,02/14/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,03/26/90,03/26/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,04/13/90,04/13/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,06/01/90,06/01/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,06/11/90,06/11/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,08/02/90,08/02/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,08/18/90,08/18/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,10/01/90,10/01/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,10/30/90,10/30/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,11/26/90,11/26/90,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,01/07/91,01/07/91,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,03/08/91,03/08/91,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,04/12/91,04/12/91,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,05/29/91,05/29/91,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,07/03/91,07/03/91,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,02/23/92,02/23/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,04/09/92,04/09/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,05/13/92,05/13/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,06/07/92,06/07/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,07/07/92,07/07/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,07/24/92,07/24/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,08/31/92,08/31/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,09/09/92,09/09/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,149,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,10/12/92,10/12/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,11/22/92,11/22/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,12/18/92,12/18/92,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,02/03/93,02/03/93,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,03/30/93,03/30/93,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,05/13/93,05/13/93,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,06/26/93,06/26/93,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,08/30/93,08/30/93,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,10/26/93,10/26/93,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,12/08/93,12/08/93,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,02/19/94,02/19/94,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,03/10/94,03/10/94,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,11/01/94,11/01/94,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,08/05/95,08/05/95,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,11/04/95,11/04/95,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,12/30/95,12/30/95,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,01/14/96,01/14/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,02/17/96,02/17/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,02/24/96,02/24/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,03/27/96,03/27/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,04/24/96,04/24/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,05/24/96,05/24/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,150,DATE,07/16/96,07/16/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,13 May 60,13 May 60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,19 June 62,19 June 62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,19 Mar 64,19 Mar 64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,3 Oct 64,3 Oct 64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,22 Jan 65,22 Jan 65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,25 Aug 65,25 Aug 65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,6 Nov 65,6 Nov 65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,25 May 66,25 May 66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,1 July 66,1 July 66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,151,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,152,DATE,18 Sep 68,18 Sep 68,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,152,DATE,26 July 69,26 July 69,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,152,DATE,22 Apr 70,22 Apr 70,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,152,DATE,29 Sep 71,29 Sep 71,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,152,DATE,21 Oct 71,21 Oct 71,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,152,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,16 July 73,16 July 73,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,19 Jan 74,19 Jan 74,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,24 Jan 74,24 Jan 74,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,13 Apr 74,13 Apr 74,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,17 May 74,17 May 74,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,20 Apr 77,20 Apr 77,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,13 Sep 77,13 Sep 77,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,3 Aug 81,3 Aug 81,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,9 June 82,9 June 82,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,3 May 86,3 May 86,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,153,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,154,DATE,5 Aug 95,5 Aug 95,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,154,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,155,ORG,NASA,NASA,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,155,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,156,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,157,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,12/20/58,12/20/58,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,02/03/59,02/03/59,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,02/06/59,02/06/59,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,02/25/59,02/25/59,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,04/03/59,04/03/59,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,05/04/59,05/04/59,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,08/14/59,08/14/59,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,12/12/59,12/12/59,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,02/02/60,02/02/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,02/05/60,02/05/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,02/24/60,02/24/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,03/08/60,03/08/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,03/22/60,03/22/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,04/08/60,04/08/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,04/21/60,04/21/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,04/28/60,04/28/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,05/13/60,05/13/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,05/27/60,05/27/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,06/24/60,06/24/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,07/01/60,07/01/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,07/28/60,07/28/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,08/10/60,08/10/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,08/30/60,08/30/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,09/28/60,09/28/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,09/29/60,09/29/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,10/07/60,10/07/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,10/24/60,10/24/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,12/20/60,12/20/60,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,01/20/61,01/20/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,02/10/61,02/10/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,158,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,02/20/61,02/20/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,03/03/61,03/03/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,03/28/61,03/28/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,03/31/61,03/31/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,05/03/61,05/03/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,05/23/61,05/23/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,06/24/61,06/24/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,07/20/61,07/20/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,07/25/61,07/25/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,08/03/61,08/03/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,09/06/61,09/06/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,09/07/61,09/07/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,09/23/61,09/23/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,09/28/61,09/28/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,10/06/61,10/06/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,10/24/61,10/24/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,11/21/61,11/21/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,11/29/61,11/29/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,12/13/61,12/13/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,12/15/61,12/15/61,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,01/20/62,01/20/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,01/29/62,01/29/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,02/23/62,02/23/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,03/16/62,03/16/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,05/04/62,05/04/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,06/07/62,06/07/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,07/11/62,07/11/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,07/25/62,07/25/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,09/12/62,09/12/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,10/06/62,10/06/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,10/12/62,10/12/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,10/26/62,10/26/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,12/05/62,12/05/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,12/06/62,12/06/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,12/19/62,12/19/62,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,01/10/63,01/10/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,01/29/63,01/29/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,02/06/63,02/06/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,02/16/63,02/16/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,03/21/63,03/21/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,03/30/63,03/30/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,04/04/63,04/04/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,04/13/63,04/13/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,04/19/63,04/19/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,04/27/63,04/27/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,05/01/63,05/01/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,159,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,05/09/63,05/09/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,05/13/63,05/13/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,05/24/63,05/24/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,05/29/63,05/29/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,06/20/63,06/20/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,07/16/63,07/16/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,08/21/63,08/21/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,08/30/63,08/30/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,09/17/63,09/17/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,09/23/63,09/23/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,11/01/63,11/01/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,11/09/63,11/09/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,11/14/63,11/14/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,12/12/63,12/12/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,12/16/63,12/16/63,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,01/15/64,01/15/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,01/23/64,01/23/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,02/17/64,02/17/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,02/26/64,02/26/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,03/13/64,03/13/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,03/23/64,03/23/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,07/30/64,07/30/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,08/11/64,08/11/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,08/13/64,08/13/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,09/01/64,09/01/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,10/02/64,10/02/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,11/04/64,11/04/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,12/08/64,12/08/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,12/10/64,12/10/64,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,01/19/65,01/19/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,02/11/65,02/11/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,03/05/65,03/05/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,03/23/65,03/23/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,04/30/65,04/30/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,05/06/65,05/06/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,05/21/65,05/21/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,06/03/65,06/03/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,06/14/65,06/14/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,06/18/65,06/18/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,06/30/65,06/30/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,160,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,ORG,OAR,OAR,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,ORG,AFSC,AFSC,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,07/21/65,07/21/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,08/16/65,08/16/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,08/21/65,08/21/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,08/25/65,08/25/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,09/21/65,09/21/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,10/15/65,10/15/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,10/20/65,10/20/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,11/27/65,11/27/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,11/30/65,11/30/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,12/04/65,12/04/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,12/15/65,12/15/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,12/21/65,12/21/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,12/22/65,12/22/65,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,02/03/66,02/03/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,02/17/66,02/17/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,03/16/66,03/16/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,03/25/66,03/25/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,04/05/66,04/05/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,04/20/66,04/20/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,05/24/66,05/24/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,06/03/66,06/03/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,06/16/66,06/16/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,07/18/66,07/18/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,07/22/66,07/22/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,07/29/66,07/29/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,08/26/66,08/26/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,09/12/66,09/12/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,09/16/66,09/16/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,09/28/66,09/28/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,11/03/66,11/03/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,11/11/66,11/11/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,11/24/66,11/24/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,12/14/66,12/14/66,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,01/18/67,01/18/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,02/24/67,02/24/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,03/17/67,03/17/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,04/12/67,04/12/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,04/26/67,04/26/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,04/28/67,04/28/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,06/20/67,06/20/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,06/23/67,06/23/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,07/01/67,07/01/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,08/16/67,08/16/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,09/11/67,09/11/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,09/19/67,09/19/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,10/25/67,10/25/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,161,DATE,9/10/96,9/10/96,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,ORG,AFSC,AFSC,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,DATE,12/05/67,12/05/67,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,DATE,01/18/68,01/18/68,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,DATE,02/28/68,02/28/68,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,DATE,03/13/68,03/13/68,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,DATE,04/02/68,04/02/68,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,DATE,04/17/68,04/17/68,,CLEAN
DOW-UAP-D48-Report-September-1996.pdf,162,DATE,06/05/68,06/05/68,,CLEAN
